,Word,Frequency,percent
1393,january,4,0.12399256044637322
1394,madam,4,0.12399256044637322
1395,female,4,0.12399256044637322
1396,photos,4,0.12399256044637322
1397,darn,4,0.12399256044637322
1398,mistake,4,0.12399256044637322
1399,loss,4,0.12399256044637322
1400,nominating,4,0.12399256044637322
1401,supreme,4,0.12399256044637322
1402,personas,4,0.12399256044637322
1403,cuando,4,0.12399256044637322
1404,privatize,4,0.12399256044637322
1405,checks,4,0.12399256044637322
1406,opposite,4,0.12399256044637322
1407,presidencia,4,0.12399256044637322
1408,ahora,4,0.12399256044637322
1409,snapchat,4,0.12399256044637322
1410,newt,4,0.12399256044637322
1411,voto,4,0.12399256044637322
1412,passing,4,0.12399256044637322
1413,campaña,4,0.12399256044637322
1414,sold,4,0.12399256044637322
1415,v,4,0.12399256044637322
1416,scotus,4,0.12399256044637322
1417,hoy,4,0.12399256044637322
1418,tus,4,0.12399256044637322
1419,tickets,4,0.12399256044637322
1420,legislation,4,0.12399256044637322
1421,attacking,4,0.12399256044637322
1422,saber,4,0.12399256044637322
1423,si,4,0.12399256044637322
1424,conoce,4,0.12399256044637322
1425,dems,4,0.12399256044637322
1426,reflects,4,0.12399256044637322
1427,alton,4,0.12399256044637322
1428,cómo,4,0.12399256044637322
1429,49,4,0.12399256044637322
1430,brutal,4,0.12399256044637322
1431,praying,4,0.12399256044637322
1432,strategy,4,0.12399256044637322
1433,cash,4,0.12399256044637322
1434,prevention,4,0.12399256044637322
1435,podría,4,0.12399256044637322
1436,senators,4,0.12399256044637322
1437,pregnant,4,0.12399256044637322
1438,theories,4,0.12399256044637322
1439,incomes,4,0.12399256044637322
1440,offensive,4,0.12399256044637322
1441,connecticut,4,0.12399256044637322
1442,md,4,0.12399256044637322
1443,ri,4,0.12399256044637322
1444,confront,3,0.09299442033477992
1445,counted,3,0.09299442033477992
1446,55,3,0.09299442033477992
1447,glad,3,0.09299442033477992
1448,preparing,3,0.09299442033477992
1449,mañana,3,0.09299442033477992
1450,machado,3,0.09299442033477992
1451,mine,3,0.09299442033477992
1452,massive,3,0.09299442033477992
1453,found,3,0.09299442033477992
1454,badly,3,0.09299442033477992
1455,spends,3,0.09299442033477992
1456,birtherism,3,0.09299442033477992
1457,complete,3,0.09299442033477992
1458,keeping,3,0.09299442033477992
1459,scared,3,0.09299442033477992
1460,longer,3,0.09299442033477992
1461,seems,3,0.09299442033477992
1462,blame,3,0.09299442033477992
1463,study,3,0.09299442033477992
1464,honest,3,0.09299442033477992
1465,outright,3,0.09299442033477992
1466,presidents,3,0.09299442033477992
1467,headlines,3,0.09299442033477992
1468,heading,3,0.09299442033477992
1469,promises,3,0.09299442033477992
1470,central,3,0.09299442033477992
1471,sitting,3,0.09299442033477992
1472,nyt,3,0.09299442033477992
1473,daily,3,0.09299442033477992
1474,evidence,3,0.09299442033477992
1475,rooted,3,0.09299442033477992
1476,toughness,3,0.09299442033477992
1477,tribute,3,0.09299442033477992
1478,pragmatic,3,0.09299442033477992
1479,ride,3,0.09299442033477992
1480,lifetimes,3,0.09299442033477992
1481,advocate,3,0.09299442033477992
1482,wouldnt,3,0.09299442033477992
1483,bridge,3,0.09299442033477992
1484,gives,3,0.09299442033477992
1485,appearance,3,0.09299442033477992
1486,ferns,3,0.09299442033477992
1487,regret,3,0.09299442033477992
1488,amazing,3,0.09299442033477992
1489,mitt,3,0.09299442033477992
1490,romney,3,0.09299442033477992
1491,define,3,0.09299442033477992
1492,fellow,3,0.09299442033477992
1493,60,3,0.09299442033477992
1494,belong,3,0.09299442033477992
1495,werent,3,0.09299442033477992
1496,defined,3,0.09299442033477992
1497,including,3,0.09299442033477992
1498,names,3,0.09299442033477992
1499,sixfoottall,3,0.09299442033477992
1500,charitable,3,0.09299442033477992
1501,battle,3,0.09299442033477992
1502,bills,3,0.09299442033477992
1503,lifting,3,0.09299442033477992
1504,putting,3,0.09299442033477992
1505,universities,3,0.09299442033477992
1506,lesson,3,0.09299442033477992
1507,retweets,3,0.09299442033477992
1508,simply,3,0.09299442033477992
1509,knocked,3,0.09299442033477992
1510,pays,3,0.09299442033477992
1511,inequality,3,0.09299442033477992
1512,optimism,3,0.09299442033477992
1513,alive,3,0.09299442033477992
1514,laid,3,0.09299442033477992
1515,weekends,3,0.09299442033477992
1516,confirmed,3,0.09299442033477992
1517,serving,3,0.09299442033477992
1518,fan,3,0.09299442033477992
1519,congratulations,3,0.09299442033477992
1520,faced,3,0.09299442033477992
1521,insult,3,0.09299442033477992
1522,normal,3,0.09299442033477992
1523,began,3,0.09299442033477992
1524,fairness,3,0.09299442033477992
1525,janelle,3,0.09299442033477992
1526,bank,3,0.09299442033477992
1527,taxpayers,3,0.09299442033477992
1528,attention,3,0.09299442033477992
1529,examples,3,0.09299442033477992
1530,childhood,3,0.09299442033477992
1531,qualifications,3,0.09299442033477992
1532,undermining,3,0.09299442033477992
1533,denying,3,0.09299442033477992
1534,tries,3,0.09299442033477992
1535,attacked,3,0.09299442033477992
1536,bullying,3,0.09299442033477992
1537,53,3,0.09299442033477992
1538,interested,3,0.09299442033477992
1539,records,3,0.09299442033477992
1540,closer,3,0.09299442033477992
1541,debemos,3,0.09299442033477992
1542,anymore,3,0.09299442033477992
1543,liberty,3,0.09299442033477992
1544,rapists,3,0.09299442033477992
1545,neighbors,3,0.09299442033477992
1546,approve,3,0.09299442033477992
1547,transparency,3,0.09299442033477992
1548,married,3,0.09299442033477992
1549,safer,3,0.09299442033477992
1550,altright,3,0.09299442033477992
1551,countrys,3,0.09299442033477992
1552,intolerance,3,0.09299442033477992
1553,detailed,3,0.09299442033477992
1554,sorry,3,0.09299442033477992
1555,agreement,3,0.09299442033477992
1556,suddenly,3,0.09299442033477992
1557,forced,3,0.09299442033477992
1558,disclose,3,0.09299442033477992
1559,16,3,0.09299442033477992
1560,120,3,0.09299442033477992
1561,partners,3,0.09299442033477992
1562,parties,3,0.09299442033477992
1563,abroad,3,0.09299442033477992
1564,officials,3,0.09299442033477992
1565,ran,3,0.09299442033477992
1566,pres,3,0.09299442033477992
1567,according,3,0.09299442033477992
1568,pences,3,0.09299442033477992
1569,22,3,0.09299442033477992
1570,stuff,3,0.09299442033477992
1571,largest,3,0.09299442033477992
1572,though,3,0.09299442033477992
1573,reflect,3,0.09299442033477992
1574,addresses,3,0.09299442033477992
1575,games,3,0.09299442033477992
1576,opinion,3,0.09299442033477992
1577,costs,3,0.09299442033477992
1578,80,3,0.09299442033477992
1579,loans,3,0.09299442033477992
1580,measures,3,0.09299442033477992
1581,expensive,3,0.09299442033477992
1582,food,3,0.09299442033477992
1583,dollar,3,0.09299442033477992
1584,marks,3,0.09299442033477992
1585,introducing,3,0.09299442033477992
1586,painting,3,0.09299442033477992
1587,excited,3,0.09299442033477992
1588,fined,3,0.09299442033477992
1589,trans,3,0.09299442033477992
1590,honors,3,0.09299442033477992
1591,outrageous,3,0.09299442033477992
1592,counterterrorism,3,0.09299442033477992
1593,stopped,3,0.09299442033477992
1594,fare,3,0.09299442033477992
1595,horrible,3,0.09299442033477992
1596,sexual,3,0.09299442033477992
1597,absolutely,3,0.09299442033477992
1598,chose,3,0.09299442033477992
1599,deep,3,0.09299442033477992
1600,temper,3,0.09299442033477992
1601,soul,3,0.09299442033477992
1602,uniform,3,0.09299442033477992
1603,mejor,3,0.09299442033477992
1604,includes,3,0.09299442033477992
1605,bait,3,0.09299442033477992
1606,empty,3,0.09299442033477992
1607,app,3,0.09299442033477992
1608,response,3,0.09299442033477992
1609,tearing,3,0.09299442033477992
1610,depends,3,0.09299442033477992
1611,tampa,3,0.09299442033477992
1612,hampshire,3,0.09299442033477992
1613,member,3,0.09299442033477992
1614,resources,3,0.09299442033477992
1615,bold,3,0.09299442033477992
1616,hikes,3,0.09299442033477992
1617,language,3,0.09299442033477992
1618,heartbreaking,3,0.09299442033477992
1619,beyond,3,0.09299442033477992
1620,case,3,0.09299442033477992
1621,hosting,3,0.09299442033477992
1622,gov,3,0.09299442033477992
1623,ann,3,0.09299442033477992
1624,respects,3,0.09299442033477992
1625,midnight,3,0.09299442033477992
1626,easy,3,0.09299442033477992
1627,helpful,3,0.09299442033477992
1628,karlas,3,0.09299442033477992
1629,whove,3,0.09299442033477992
1630,cozy,3,0.09299442033477992
1631,beautiful,3,0.09299442033477992
1632,connections,3,0.09299442033477992
1633,concrete,3,0.09299442033477992
1634,saving,3,0.09299442033477992
1635,universal,3,0.09299442033477992
1636,hoax,3,0.09299442033477992
1637,keeps,3,0.09299442033477992
1638,contraception,3,0.09299442033477992
1639,rio,3,0.09299442033477992
1640,rent,3,0.09299442033477992
1641,finish,3,0.09299442033477992
1642,proudly,3,0.09299442033477992
1643,remains,3,0.09299442033477992
1644,mccain,3,0.09299442033477992
1645,constitutional,3,0.09299442033477992
1646,principle,3,0.09299442033477992
1647,posted,3,0.09299442033477992
1648,harmful,3,0.09299442033477992
1649,offering,3,0.09299442033477992
1650,empathy,3,0.09299442033477992
1651,worldwide,3,0.09299442033477992
1652,announced,3,0.09299442033477992
1653,organizer,3,0.09299442033477992
1654,poor,3,0.09299442033477992
1655,hiv,3,0.09299442033477992
1656,volunteers,3,0.09299442033477992
1657,hfa,3,0.09299442033477992
1658,odds,3,0.09299442033477992
1659,daunting,3,0.09299442033477992
1660,split,3,0.09299442033477992
1661,louisiana,3,0.09299442033477992
1662,average,3,0.09299442033477992
1663,husband,3,0.09299442033477992
1664,targeted,3,0.09299442033477992
1665,michigan,3,0.09299442033477992
1666,rates,3,0.09299442033477992
1667,ignorant,3,0.09299442033477992
1668,detail,3,0.09299442033477992
1669,discuss,3,0.09299442033477992
1670,guess,3,0.09299442033477992
1671,7th,3,0.09299442033477992
1672,45,3,0.09299442033477992
1673,waste,3,0.09299442033477992
1674,half,3,0.09299442033477992
1675,skill,3,0.09299442033477992
1676,instagram,3,0.09299442033477992
1677,therapy,3,0.09299442033477992
1678,conversion,3,0.09299442033477992
1679,oppose,3,0.09299442033477992
1680,bet,3,0.09299442033477992
1681,marriage,3,0.09299442033477992
1682,respected,3,0.09299442033477992
1683,clue,3,0.09299442033477992
1684,pennsylvania,3,0.09299442033477992
1685,providing,3,0.09299442033477992
1686,trillions,3,0.09299442033477992
1687,vs,3,0.09299442033477992
1688,play,3,0.09299442033477992
1689,begins,3,0.09299442033477992
1690,2000,3,0.09299442033477992
1691,positive,3,0.09299442033477992
1692,talked,3,0.09299442033477992
1693,monday,3,0.09299442033477992
1694,visited,3,0.09299442033477992
1695,allowed,3,0.09299442033477992
1696,cause,3,0.09299442033477992
1697,officer,3,0.09299442033477992
1698,arkansas,3,0.09299442033477992
1699,greater,3,0.09299442033477992
1700,hardest,3,0.09299442033477992
1701,effects,3,0.09299442033477992
1702,wednesday,3,0.09299442033477992
1703,trickledown,3,0.09299442033477992
1704,wealthy,3,0.09299442033477992
1705,absurd,3,0.09299442033477992
1706,purple,3,0.09299442033477992
1707,gratitude,3,0.09299442033477992
1708,luck,3,0.09299442033477992
1709,latina,3,0.09299442033477992
1710,weekend,3,0.09299442033477992
1711,duty,3,0.09299442033477992
1712,terms,3,0.09299442033477992
1713,urging,3,0.09299442033477992
1714,quite,3,0.09299442033477992
1715,usa,3,0.09299442033477992
1716,baby,3,0.09299442033477992
1717,fallen,3,0.09299442033477992
1718,él,3,0.09299442033477992
1719,dice,3,0.09299442033477992
1720,shameful,3,0.09299442033477992
1721,backstage,3,0.09299442033477992
1722,exclusive,3,0.09299442033477992
1723,wanted,3,0.09299442033477992
1724,tour,3,0.09299442033477992
1725,land,3,0.09299442033477992
1726,places,3,0.09299442033477992
1727,repeal,3,0.09299442033477992
1728,hyde,3,0.09299442033477992
1729,thursday,3,0.09299442033477992
1730,ryan,3,0.09299442033477992
1731,mitch,3,0.09299442033477992
1732,mcconnell,3,0.09299442033477992
1733,local,3,0.09299442033477992
1734,knock,3,0.09299442033477992
1735,confidence,3,0.09299442033477992
1736,quits,3,0.09299442033477992
1737,fairer,3,0.09299442033477992
1738,shoes,3,0.09299442033477992
1739,contractors,3,0.09299442033477992
1740,womans,3,0.09299442033477992
1741,pad,3,0.09299442033477992
1742,overturn,3,0.09299442033477992
1743,mission,3,0.09299442033477992
1744,determination,3,0.09299442033477992
1745,feels,3,0.09299442033477992
1746,malarkey,3,0.09299442033477992
1747,bunch,3,0.09299442033477992
1748,embrace,3,0.09299442033477992
1749,destroyed,3,0.09299442033477992
1750,osama,3,0.09299442033477992
1751,prosperous,3,0.09299442033477992
1752,troops,3,0.09299442033477992
1753,addressing,3,0.09299442033477992
1754,crowd,3,0.09299442033477992
1755,deported,3,0.09299442033477992
1756,español,3,0.09299442033477992
1757,pueblo,3,0.09299442033477992
1758,valores,3,0.09299442033477992
1759,familia,3,0.09299442033477992
1760,demagogue,3,0.09299442033477992
1761,erica,3,0.09299442033477992
1762,loopholes,3,0.09299442033477992
1763,highlights,3,0.09299442033477992
1764,crack,3,0.09299442033477992
1765,ny,3,0.09299442033477992
1766,eyes,3,0.09299442033477992
1767,forgotten,3,0.09299442033477992
1768,outstanding,3,0.09299442033477992
1769,victim,3,0.09299442033477992
1770,picked,3,0.09299442033477992
1771,como,3,0.09299442033477992
1772,dreamer,3,0.09299442033477992
1773,abuse,3,0.09299442033477992
1774,destroying,3,0.09299442033477992
1775,thin,3,0.09299442033477992
1776,heroes,3,0.09299442033477992
1777,decade,3,0.09299442033477992
1778,grand,3,0.09299442033477992
1779,broken,3,0.09299442033477992
1780,34,3,0.09299442033477992
1781,quoting,3,0.09299442033477992
1782,exact,3,0.09299442033477992
1783,represents,3,0.09299442033477992
1784,conscience,3,0.09299442033477992
1785,id,3,0.09299442033477992
1786,horrific,3,0.09299442033477992
1787,tú,3,0.09299442033477992
1788,views,3,0.09299442033477992
1789,bowl,3,0.09299442033477992
1790,taco,3,0.09299442033477992
1791,supporter,3,0.09299442033477992
1792,le,3,0.09299442033477992
1793,pathological,3,0.09299442033477992
1794,applaud,3,0.09299442033477992
1795,restrictive,3,0.09299442033477992
1796,letting,3,0.09299442033477992
1797,payment,3,0.09299442033477992
1798,sell,3,0.09299442033477992
1799,antiwoman,3,0.09299442033477992
1800,estado,3,0.09299442033477992
1801,tells,3,0.09299442033477992
1802,nice,3,0.09299442033477992
1803,nos,3,0.09299442033477992
1804,contributions,3,0.09299442033477992
1805,experienced,3,0.09299442033477992
1806,killing,3,0.09299442033477992
1807,international,3,0.09299442033477992
1808,conference,3,0.09299442033477992
1809,statement,3,0.09299442033477992
1810,republicanos,3,0.09299442033477992
1811,block,3,0.09299442033477992
1812,caused,3,0.09299442033477992
1813,enforcement,3,0.09299442033477992
1814,effective,3,0.09299442033477992
1815,curiel,3,0.09299442033477992
1816,definition,3,0.09299442033477992
1817,125000,3,0.09299442033477992
1818,sus,3,0.09299442033477992
1819,sterling,3,0.09299442033477992
1820,promote,3,0.09299442033477992
1821,ella,3,0.09299442033477992
1822,include,3,0.09299442033477992
1823,hour,3,0.09299442033477992
1824,innocent,3,0.09299442033477992
1825,tragedy,3,0.09299442033477992
1826,deadly,3,0.09299442033477992
1827,likely,3,0.09299442033477992
1828,mourning,3,0.09299442033477992
1829,losses,3,0.09299442033477992
1830,town,3,0.09299442033477992
1831,brag,3,0.09299442033477992
1832,estados,3,0.09299442033477992
1833,reaches,3,0.09299442033477992
1834,economía,3,0.09299442033477992
1835,space,3,0.09299442033477992
1836,consequences,3,0.09299442033477992
1837,dc,3,0.09299442033477992
1838,antes,3,0.09299442033477992
1839,milestone,3,0.09299442033477992
1840,task,3,0.09299442033477992
1841,actuar,3,0.09299442033477992
1842,momento,3,0.09299442033477992
1843,allow,3,0.09299442033477992
1844,suspected,3,0.09299442033477992
1845,aidan,3,0.09299442033477992
1846,vulnerable,3,0.09299442033477992
1847,note,3,0.09299442033477992
1848,están,3,0.09299442033477992
1849,defeating,3,0.09299442033477992
1850,antimuslim,3,0.09299442033477992
1851,environmental,3,0.09299442033477992
1852,disgusting,3,0.09299442033477992
1853,shed,3,0.09299442033477992
1854,amigos,3,0.09299442033477992
1855,déjale,3,0.09299442033477992
1856,ca,3,0.09299442033477992
1857,skin,3,0.09299442033477992
1858,podemos,3,0.09299442033477992
1859,crashed,3,0.09299442033477992
1860,investing,3,0.09299442033477992
1861,parent,3,0.09299442033477992
1862,appalachia,3,0.09299442033477992
1863,delaware,3,0.09299442033477992
1864,maryland,3,0.09299442033477992
1865,theyd,2,0.06199628022318661
1866,machine,2,0.06199628022318661
1867,eating,2,0.06199628022318661
1868,registering,2,0.06199628022318661
1869,goals,2,0.06199628022318661
1870,dangerously,2,0.06199628022318661
1871,incoherent,2,0.06199628022318661
1872,b,2,0.06199628022318661
1873,root,2,0.06199628022318661
1874,turnout,2,0.06199628022318661
1875,newspapers,2,0.06199628022318661
1876,winner,2,0.06199628022318661
1877,problema,2,0.06199628022318661
1878,1996,2,0.06199628022318661
1879,mucho,2,0.06199628022318661
1880,choices,2,0.06199628022318661
1881,amount,2,0.06199628022318661
1882,weightit,2,0.06199628022318661
1883,70,2,0.06199628022318661
1884,engaged,2,0.06199628022318661
1885,ukraine,2,0.06199628022318661
1886,shut,2,0.06199628022318661
1887,stamina,2,0.06199628022318661
1888,imwithher,2,0.06199628022318661
1889,nuestras,2,0.06199628022318661
1890,respeto,2,0.06199628022318661
1891,estoy,2,0.06199628022318661
1892,committee,2,0.06199628022318661
1893,provoked,2,0.06199628022318661
1894,th,2,0.06199628022318661
1895,disqualifying,2,0.06199628022318661
1896,discriminating,2,0.06199628022318661
1897,theory,2,0.06199628022318661
1898,admit,2,0.06199628022318661
1899,private,2,0.06199628022318661
1900,prisons,2,0.06199628022318661
1901,yorks,2,0.06199628022318661
1902,nationwide,2,0.06199628022318661
1903,audit,2,0.06199628022318661
1904,friendship,2,0.06199628022318661
1905,project,2,0.06199628022318661
1906,loan,2,0.06199628022318661
1907,outsourcing,2,0.06199628022318661
1908,kinds,2,0.06199628022318661
1909,31,2,0.06199628022318661
1910,bluster,2,0.06199628022318661
1911,false,2,0.06199628022318661
1912,59,2,0.06199628022318661
1913,behalf,2,0.06199628022318661
1914,responsibility,2,0.06199628022318661
1915,earns,2,0.06199628022318661
1916,easily,2,0.06199628022318661
1917,backing,2,0.06199628022318661
1918,roxie,2,0.06199628022318661
1919,solving,2,0.06199628022318661
1920,seek,2,0.06199628022318661
1921,either,2,0.06199628022318661
1922,tradition,2,0.06199628022318661
1923,catastrophe,2,0.06199628022318661
1924,keith,2,0.06199628022318661
1925,lamont,2,0.06199628022318661
1926,scott,2,0.06199628022318661
1927,conflict,2,0.06199628022318661
1928,bullies,2,0.06199628022318661
1929,hat,2,0.06199628022318661
1930,settlements,2,0.06199628022318661
1931,spending,2,0.06199628022318661
1932,tears,2,0.06199628022318661
1933,sits,2,0.06199628022318661
1934,memorable,2,0.06199628022318661
1935,mocks,2,0.06199628022318661
1936,value,2,0.06199628022318661
1937,welcoming,2,0.06199628022318661
1938,alongside,2,0.06199628022318661
1939,rewards,2,0.06199628022318661
1940,workplace,2,0.06199628022318661
1941,adults,2,0.06199628022318661
1942,workplaces,2,0.06199628022318661
1943,spaces,2,0.06199628022318661
1944,essential,2,0.06199628022318661
1945,announces,2,0.06199628022318661
1946,write,2,0.06199628022318661
1947,intolerable,2,0.06199628022318661
1948,multiple,2,0.06199628022318661
1949,settle,2,0.06199628022318661
1950,headline,2,0.06199628022318661
1951,1973,2,0.06199628022318661
1952,torture,2,0.06199628022318661
1953,main,2,0.06199628022318661
1954,forprofit,2,0.06199628022318661
1955,identities,2,0.06199628022318661
1956,letters,2,0.06199628022318661
1957,fans,2,0.06199628022318661
1958,data,2,0.06199628022318661
1959,registration,2,0.06199628022318661
1960,passed,2,0.06199628022318661
1961,number,2,0.06199628022318661
1962,refuse,2,0.06199628022318661
1963,grid,2,0.06199628022318661
1964,resilient,2,0.06199628022318661
1965,cleaner,2,0.06199628022318661
1966,namecalling,2,0.06199628022318661
1967,resentment,2,0.06199628022318661
1968,anger,2,0.06199628022318661
1969,prevail,2,0.06199628022318661
1970,cower,2,0.06199628022318661
1971,undermine,2,0.06199628022318661
1972,responders,2,0.06199628022318661
1973,strongly,2,0.06199628022318661
1974,hears,2,0.06199628022318661
1975,pow,2,0.06199628022318661
1976,veteran,2,0.06199628022318661
1977,wwii,2,0.06199628022318661
1978,hispanic,2,0.06199628022318661
1979,straight,2,0.06199628022318661
1980,126,2,0.06199628022318661
1981,disqualify,2,0.06199628022318661
1982,careerfocused,2,0.06199628022318661
1983,cancer,2,0.06199628022318661
1984,draw,2,0.06199628022318661
1985,poisoning,2,0.06199628022318661
1986,han,2,0.06199628022318661
1987,releasing,2,0.06199628022318661
1988,cheering,2,0.06199628022318661
1989,accused,2,0.06199628022318661
1990,projecting,2,0.06199628022318661
1991,peddling,2,0.06199628022318661
1992,changeor,2,0.06199628022318661
1993,decide,2,0.06199628022318661
1994,resilience,2,0.06199628022318661
1995,remembrance,2,0.06199628022318661
1996,shares,2,0.06199628022318661
1997,mistakes,2,0.06199628022318661
1998,beliefs,2,0.06199628022318661
1999,appointed,2,0.06199628022318661
2000,disgrace,2,0.06199628022318661
2001,owes,2,0.06199628022318661
2002,hangs,2,0.06199628022318661
2003,balance,2,0.06199628022318661
2004,grandchildren,2,0.06199628022318661
2005,delivers,2,0.06199628022318661
2006,table,2,0.06199628022318661
2007,understanding,2,0.06199628022318661
2008,somehow,2,0.06199628022318661
2009,necessity,2,0.06199628022318661
2010,connect,2,0.06199628022318661
2011,population,2,0.06199628022318661
2012,intend,2,0.06199628022318661
2013,colleagues,2,0.06199628022318661
2014,compare,2,0.06199628022318661
2015,minute,2,0.06199628022318661
2016,changed,2,0.06199628022318661
2017,fewer,2,0.06199628022318661
2018,methodist,2,0.06199628022318661
2019,dads,2,0.06199628022318661
2020,kid,2,0.06199628022318661
2021,passionate,2,0.06199628022318661
2022,george,2,0.06199628022318661
2023,waiting,2,0.06199628022318661
2024,opponents,2,0.06199628022318661
2025,charities,2,0.06199628022318661
2026,israel,2,0.06199628022318661
2027,article,2,0.06199628022318661
2028,pose,2,0.06199628022318661
2029,deals,2,0.06199628022318661
2030,extent,2,0.06199628022318661
2031,preserve,2,0.06199628022318661
2032,13,2,0.06199628022318661
2033,damage,2,0.06199628022318661
2034,relationships,2,0.06199628022318661
2035,necessary,2,0.06199628022318661
2036,youd,2,0.06199628022318661
2037,pageant,2,0.06199628022318661
2038,6,2,0.06199628022318661
2039,commitments,2,0.06199628022318661
2040,nato,2,0.06199628022318661
2041,iran,2,0.06199628022318661
2042,connected,2,0.06199628022318661
2043,actors,2,0.06199628022318661
2044,organizations,2,0.06199628022318661
2045,light,2,0.06199628022318661
2046,interest,2,0.06199628022318661
2047,affecting,2,0.06199628022318661
2048,attorney,2,0.06199628022318661
2049,investigation,2,0.06199628022318661
2050,curve,2,0.06199628022318661
2051,grade,2,0.06199628022318661
2052,williams,2,0.06199628022318661
2053,receive,2,0.06199628022318661
2054,worker,2,0.06199628022318661
2055,blast,2,0.06199628022318661
2056,drop,2,0.06199628022318661
2057,eid,2,0.06199628022318661
2058,shared,2,0.06199628022318661
2059,festival,2,0.06199628022318661
2060,mubarak,2,0.06199628022318661
2061,politician,2,0.06199628022318661
2062,donation,2,0.06199628022318661
2063,theyll,2,0.06199628022318661
2064,2004,2,0.06199628022318661
2065,impressed,2,0.06199628022318661
2066,tackle,2,0.06199628022318661
2067,quick,2,0.06199628022318661
2068,website,2,0.06199628022318661
2069,moving,2,0.06199628022318661
2070,attending,2,0.06199628022318661
2071,attend,2,0.06199628022318661
2072,kkk,2,0.06199628022318661
2073,fine,2,0.06199628022318661
2074,adds,2,0.06199628022318661
2075,basis,2,0.06199628022318661
2076,reporting,2,0.06199628022318661
2077,emails,2,0.06199628022318661
2078,uses,2,0.06199628022318661
2079,september,2,0.06199628022318661
2080,20000,2,0.06199628022318661
2081,stars,2,0.06199628022318661
2082,illegal,2,0.06199628022318661
2083,44,2,0.06199628022318661
2084,except,2,0.06199628022318661
2085,drives,2,0.06199628022318661
2086,activists,2,0.06199628022318661
2087,unacceptable,2,0.06199628022318661
2088,throws,2,0.06199628022318661
2089,lifeordeath,2,0.06199628022318661
2090,tantrum,2,0.06199628022318661
2091,humbly,2,0.06199628022318661
2092,humility,2,0.06199628022318661
2093,sidelines,2,0.06199628022318661
2094,godgiven,2,0.06199628022318661
2095,parks,2,0.06199628022318661
2096,rosa,2,0.06199628022318661
2097,code,2,0.06199628022318661
2098,drink,2,0.06199628022318661
2099,zip,2,0.06199628022318661
2100,breathe,2,0.06199628022318661
2101,among,2,0.06199628022318661
2102,missing,2,0.06199628022318661
2103,nuevo,2,0.06199628022318661
2104,demás,2,0.06199628022318661
2105,praised,2,0.06199628022318661
2106,forum,2,0.06199628022318661
2107,coal,2,0.06199628022318661
2108,rules,2,0.06199628022318661
2109,smile,2,0.06199628022318661
2110,admiration,2,0.06199628022318661
2111,prove,2,0.06199628022318661
2112,comparing,2,0.06199628022318661
2113,heap,2,0.06199628022318661
2114,correct,2,0.06199628022318661
2115,todas,2,0.06199628022318661
2116,merecen,2,0.06199628022318661
2117,2002,2,0.06199628022318661
2118,otherwise,2,0.06199628022318661
2119,services,2,0.06199628022318661
2120,physical,2,0.06199628022318661
2121,foot,2,0.06199628022318661
2122,gen,2,0.06199628022318661
2123,download,2,0.06199628022318661
2124,efforts,2,0.06199628022318661
2125,primero,2,0.06199628022318661
2126,republicano,2,0.06199628022318661
2127,experiencia,2,0.06199628022318661
2128,offended,2,0.06199628022318661
2129,pushed,2,0.06199628022318661
2130,copy,2,0.06199628022318661
2131,book,2,0.06199628022318661
2132,humayun,2,0.06199628022318661
2133,flag,2,0.06199628022318661
2134,anybody,2,0.06199628022318661
2135,independents,2,0.06199628022318661
2136,hearing,2,0.06199628022318661
2137,scheme,2,0.06199628022318661
2138,beijing,2,0.06199628022318661
2139,sec,2,0.06199628022318661
2140,standards,2,0.06199628022318661
2141,carter,2,0.06199628022318661
2142,joins,2,0.06199628022318661
2143,emissions,2,0.06199628022318661
2144,demonize,2,0.06199628022318661
2145,1st,2,0.06199628022318661
2146,prescription,2,0.06199628022318661
2147,disturbing,2,0.06199628022318661
2148,lifesaving,2,0.06199628022318661
2149,disastrous,2,0.06199628022318661
2150,uniting,2,0.06199628022318661
2151,dividing,2,0.06199628022318661
2152,pageants,2,0.06199628022318661
2153,doors,2,0.06199628022318661
2154,negotiator,2,0.06199628022318661
2155,choking,2,0.06199628022318661
2156,silver,2,0.06199628022318661
2157,rated,2,0.06199628022318661
2158,coulter,2,0.06199628022318661
2159,nunca,2,0.06199628022318661
2160,proverb,2,0.06199628022318661
2161,mexicans,2,0.06199628022318661
2162,inmigración,2,0.06199628022318661
2163,deportar,2,0.06199628022318661
2164,sido,2,0.06199628022318661
2165,deeds,2,0.06199628022318661
2166,contain,2,0.06199628022318661
2167,network,2,0.06199628022318661
2168,exceptional,2,0.06199628022318661
2169,explain,2,0.06199628022318661
2170,loves,2,0.06199628022318661
2171,successful,2,0.06199628022318661
2172,fouryear,2,0.06199628022318661
2173,5g,2,0.06199628022318661
2174,suicide,2,0.06199628022318661
2175,organize,2,0.06199628022318661
2176,per,2,0.06199628022318661
2177,vietnam,2,0.06199628022318661
2178,achieved,2,0.06199628022318661
2179,illness,2,0.06199628022318661
2180,behindthescenes,2,0.06199628022318661
2181,dear,2,0.06199628022318661
2182,tool,2,0.06199628022318661
2183,transformation,2,0.06199628022318661
2184,marched,2,0.06199628022318661
2185,department,2,0.06199628022318661
2186,improve,2,0.06199628022318661
2187,hivaids,2,0.06199628022318661
2188,box,2,0.06199628022318661
2189,broke,2,0.06199628022318661
2190,continued,2,0.06199628022318661
2191,onward,2,0.06199628022318661
